,class,transformed_tweet,len_word,num_word,positive_score,negative_score,sentiment
16566,1,dick called nintendo cartridge bitches blow stick,49,7,0.0,0.59,0.0
16567,1,dick called offensive joke bitches get hurt goes far,52,9,0.111,0.687,0.1
16568,1,,0,0,0.0,0.0,0.0
16569,1,hoes need stop dressing kids migos rappers fucked lil nigga wanted power ran 8230,81,14,0.0,0.355,-0.6
16570,1,bitches 14 15 acting 21 128129 128129 throwing pussy like 32 128105 turning 128070 like 25 128111 128111 ca pass algebra 1 128557 128514 128128 9995,148,26,0.162,0.126,0.0
16571,1,,0,0,0.0,0.0,0.0
16572,1,boats hoes,10,2,0.0,0.0,0.0
16573,1,myniggakushy sleepover come robe 8221 bitch silk 128541,55,8,0.0,0.352,0.0
16574,2,nick young says close worth money watches sneakers clothes stolen house last nig 8230,85,14,0.111,0.187,0.13333333333333333
16575,1,shout bitches thinking boyfriend loyal every time check phone says 0 inbox,74,12,0.194,0.244,0.3333333333333333
16576,1,8221 128514 128514 128514 128514 128514 aww 8230,48,8,0.0,0.0,0.3
16577,1,veronicagk bitch u addicted 2 years lmaoo,41,7,0.0,0.487,-0.4
16578,1,bitch class wan na copy homework blackboard disc 8230,53,9,0.0,0.322,-0.2
16579,1,bitch comment nigga pic like u fine 128571 128571 em thirst buckets back like thanks 128573,91,16,0.413,0.162,0.20555555555555557
16580,1,bitch round one 8217 tweet 8217 n 128564 128564 128564 128564,61,11,0.0,0.297,-0.2
16581,1,need aware alot going world ya flagrant asses care know abo 8230,64,12,0.225,0.0,0.25
16582,2,,0,0,0.0,0.0,0.0
16583,2,8230,4,1,0.0,0.0,0.0
16584,2,winston connects greene slant across middle score ball game tied,64,10,0.0,0.0,-0.2
16585,2,bizarre sports week cle browns win game felt like loss failed qb duel cavs lose ho 8230,87,17,0.226,0.38,0.07500000000000004
16586,2,rt team trash,13,3,0.0,0.0,0.0
16587,2,,0,0,0.0,0.0,0.0
16588,2,palmer fitzgerald touchdown slant gives arizona lead 8 plays 79 yds,67,11,0.182,0.0,0.0
16589,2,06 left regulation 8230,23,4,0.0,0.0,0.0
16590,1,u bitches could neva get buy dem snacks fuk wit,47,10,0.0,0.328,0.0
16591,1,ha niggers stopped callin nigga end,35,6,0.289,0.229,0.0
16592,1,stop gassing regular ass bitches,32,5,0.0,0.828,0.0
16593,1,wow stupid nigger lebron really came,36,6,0.262,0.531,-0.16666666666666666
16594,1,,0,0,0.0,0.0,0.0
16595,1,kill whitey,11,2,0.0,0.825,0.0
16596,2,jets bills dolphins win sole possession last place feel belichick,65,10,0.297,0.0,0.26666666666666666
16597,1,steveworks4you gave bakers took pay cuts killed twinkie tell fucking truth 8230,79,12,0.139,0.433,-0.4
16598,1,fine bitches prolly poopin flat ironing hair flex zone right,60,10,0.131,0.285,0.2257936507936508
16599,2,,0,0,0.0,0.0,0.0
16600,1,remember playing halo 4 episodes pussy finished chapters without fuck,69,10,0.399,0.0,-0.4
16601,1,fuck nigga bitch,16,3,0.0,0.88,-0.4
16602,2,rt like bmth adtr ptv ymas sws atl om amp aa miw btf wcar mcr afi pe bvb wim bc ss cte nsn gd watic aa bfmv fob f 8230,118,30,0.082,0.0,0.0
16603,1,bitch say im ugly hating mad jealous bitch 128514 128514 128080 128536 128133 128129,84,14,0.0,0.718,-0.6625
16604,1,want blunt pizza pussy 8221,27,5,0.245,0.0,0.0
16605,2,rootsportspit must realize much wvu games mean us hillbillies pirates play 162 games year sh 8230,97,16,0.138,0.0,-0.056249999999999994
16606,1,niggas talk bitches days,24,4,0.0,0.759,0.0
16607,1,fuck cock sucker hulk hogan put camel clutch fuck ass make humble bitch,71,13,0.0,0.734,-0.325
16608,2,,0,0,0.0,0.0,0.0
16609,1,phat pussy best pussy 128526,28,5,0.512,0.0,1.0
16610,1,bitches praying day leave nigga,31,5,0.26,0.531,0.0
16611,2,cut imaginary height shit women tweeting sleep alone every nig 8230,67,11,0.0,0.49,-0.2
16612,1,jus faithful cus u never kno bitch lmao 8221 128553 128514 128514 128514 128128 128128 128128 128128,100,17,0.27,0.142,0.6
16613,1,jessecanon tonykivarkis zramsin dirrttyydan naramy22 busted bitch n rolled stop sign hahahaha,93,12,0.0,0.4,0.2
16614,1,give shoutout bitches hustlas 128076 128184 128181,50,7,0.0,0.394,0.0
16615,1,8230,4,1,0.0,0.0,0.0
16616,1,dykes date dykes shit gay,25,5,0.0,0.474,0.10833333333333334
16617,1,love sperm cells much waste bitch hair,38,7,0.284,0.446,0.15
16618,1,stopped caring mcm noticed dykes getting chose,46,7,0.317,0.188,0.0
16619,1,herk87 nyrangers thank rangers taking diving pussy love bruinsfan,65,9,0.571,0.0,0.5
16620,1,andrewzoudo tonykivarkis hes retarded gay mix 128079 128079 128079,66,9,0.0,0.316,-0.19166666666666668
16621,1,8230,4,1,0.0,0.0,0.0
16622,1,chick gets fight age 24 hoe,27,6,0.0,0.342,0.0
16623,1,every bad bitch nigga treats like shit amp yet stay wan na,58,12,0.117,0.509,-0.36666666666666664
16624,1,soon girl see niggas pouring champagne bitches ass want leave,61,10,0.189,0.595,0.0
16625,1,automatically hoe somebody calls one,36,5,0.0,0.0,0.0
16626,2,skin diamond really last champion ebony porn everything else kinda trash,72,11,0.422,0.0,0.0
16627,2,8230,4,1,0.0,0.0,0.0
16628,1,since could keep dick outa mouth least keep name hoes real,58,11,0.0,0.248,-0.04999999999999999
16629,1,tweet eating pussy moment woman tweets sucking dick hoe slut 8230,65,11,0.0,0.441,0.0
16630,1,wet pussy best pussy 128588 128527 128540 128069 128166 128572 128175,69,11,0.296,0.0,0.45
16631,1,twitter gives bitches unrealistic views relationship gon na fight nigga ai comin 8230,85,13,0.0,0.371,-0.5
16632,1,8221,4,1,0.0,0.0,0.0
16633,2,,0,0,0.0,0.0,0.0
16634,1,niggas ai low tho really comin bitches curve u u act like u playing 8230,72,15,0.215,0.434,0.1
16635,1,yea got big hands lol big bitch lol gon small hands 128514 128514 128514 128514,79,15,0.262,0.178,0.27
16636,2,absolutely perfect day london suns gona cracker wembley tonight yeaaaaahhhh,75,10,0.307,0.0,1.0
16637,1,wish parents bought car man people bitch getting car want want free 8230,72,13,0.422,0.186,0.4
16638,1,guys tweet shit get bunch favorites level hoes,46,8,0.226,0.29,-0.2
16639,2,8230,4,1,0.0,0.0,0.0
16640,1,yoda pussy look like morning,28,5,0.385,0.0,0.0
16641,2,dej loaf trash pure trash,25,5,0.0,0.0,0.21428571428571427
16642,2,edm music trash af annoying,27,5,0.0,0.403,-0.8
16643,1,,0,0,0.0,0.0,0.0
16644,1,,0,0,0.0,0.0,0.0
16645,1,,0,0,0.0,0.0,0.0
16646,1,tat fucking name let em know love boy wassup wonder many bitches made mistake year,82,15,0.187,0.28,0.13333333333333333
16647,1,,0,0,0.0,0.0,0.0
16648,2,birds looming oily sudden bees bulbous shrieking 8230,53,8,0.0,0.176,0.0
16649,1,jus cuz cancer dont mea 8230,28,6,0.0,0.468,0.0
16650,1,customers like make prices like bitch,37,6,0.424,0.322,0.0
16651,1,lot bitches like gamble money put emotions feelings heart line,62,10,0.174,0.271,0.0
16652,1,pussy good 10 niggas none still u 8221,38,8,0.282,0.233,0.7
16653,1,know yo pussy smells like death tf would sit let nigga finger bitches shame man,79,15,0.102,0.447,0.0
16654,1,men suppose accept girl look like piece shit makeup ugly nigga get look lol ok bitch,84,16,0.339,0.359,0.10000000000000003
16655,1,hoes look better without avi enlarged,37,6,0.367,0.0,0.5
16656,1,ai single fathers getting wished happy mothers day like bitches fathers day,75,12,0.325,0.204,0.3642857142857143
16657,1,everybody loves dej loaf 8221 cause wifey 8221 fuck kaya dats 8221 128514 128514 128514 128514,94,16,0.175,0.165,-0.4
16658,2,seahawks fans scheduled meet pier 39 sat 5pm trash talk heckle san franciscans prepared wear 8230,97,16,0.112,0.0,0.0
16659,1,,0,0,0.0,0.0,0.0
16660,1,chicks wait til hair broken go natural 30s bitch young carter fro birth 8230,76,14,0.123,0.338,-0.06666666666666668
16661,2,maybe bees,10,2,0.0,0.0,0.0
16662,1,bad bitches thing like,22,4,0.229,0.679,-0.6999999999999998
16663,2,think got da bird flu,21,5,0.0,0.394,0.0
16664,1,,0,0,0.0,0.0,0.0
16665,1,tommyreainigga bitch nobody care,32,4,0.356,0.422,0.0
16666,1,,0,0,0.0,0.0,0.0
16667,1,,0,0,0.0,0.0,0.0
16668,1,,0,0,0.0,0.0,0.0
16669,1,,0,0,0.0,0.0,0.0
16670,1,use take pictures real cameras upload hoes computer wow,55,9,0.322,0.0,0.15000000000000002
16671,1,bitch talks shit gon na lick thumb swipe eyebrows,49,9,0.0,0.514,-0.2
16672,1,get offended tweets bitch,25,4,0.0,0.744,0.0
16673,1,,0,0,0.0,0.0,0.0
16674,1,girls care guys wcw hoes,24,5,0.444,0.0,0.0
16675,1,,0,0,0.0,0.0,0.0
16676,1,fat bitches small titties look like teddy grahams,49,8,0.202,0.315,-0.25
16677,1,,0,0,0.0,0.0,0.0
16678,2,,0,0,0.0,0.0,0.0
16679,1,claim macklemore favorite rapper also assuming watch wnba free time faggot,74,11,0.337,0.235,0.45
16680,1,mimi proud hoe,14,3,0.608,0.0,0.8
16681,1,make beat pencil class teacher says keep making trash ass beat fail ht 8230,75,14,0.0,0.368,-0.5
16682,1,bend ha pull ha hair eat pussy lick ass,39,9,0.336,0.245,0.0
16683,1,honestly hate women bitch amp complain nigga playing video games still makes time yall 8230,91,15,0.194,0.403,-0.8
16684,1,females say seat faggot amp feel like put bullet yo head,56,11,0.157,0.277,0.0
16685,1,way want female cover like rest hoes want see half naked pics tl,64,13,0.338,0.0,-0.05555555555555555
16686,1,good girl want hoes still gon na get us niggas attention time time,66,13,0.253,0.145,0.7
16687,1,knowing u still go bag bitches good enough headace comes bagging summ 8230,74,13,0.173,0.232,0.35
16688,1,bitch scared let yo daddy dawg yo mama heart ya daddy bitch ass,63,13,0.0,0.609,0.0
16689,1,somebody tell broke bitches stay place,38,6,0.0,0.626,0.0
16690,1,happy birthday faggot 128536 wagggggie,38,5,0.333,0.396,0.8
16691,1,8221 wtf smh brownie,20,4,0.0,0.753,-0.5
16692,1,bad bitch htown keep trill ya know ya ca fuck aroundddd,55,11,0.0,0.574,-0.5499999999999999
16693,1,,0,0,0.0,0.0,0.0
16694,1,girls vape gt gt faggots say pussy shit like swear,50,10,0.34,0.457,-0.2
16695,2,much prefer classic blue yellow rams uniform anything seen since magical year even close st 8230,96,16,0.0,0.0,0.17333333333333334
16696,1,ai never basic bitch never 128175,33,6,0.381,0.0,0.0
16697,1,hoes 128581,11,2,0.0,0.0,0.0
16698,2,charlie baker r veers left w 8230,33,7,0.0,0.0,0.0
16699,1,mary juicy clam always good go little touch boated man began flow hallmarknostracollecti 8230,93,14,0.182,0.0,0.25625
16700,1,flat booty bitches asleep yet nah 8221 nope outchea,51,9,0.0,0.431,-0.025
16701,1,smashed bottle buzz head cunt,29,5,0.0,0.444,0.0
16702,1,,0,0,0.0,0.0,0.0
16703,1,thingsiliketodo serenading bitch,32,3,0.0,0.655,0.0
16704,1,hoes getting dressed hoes halloween always every night,54,8,0.0,0.0,0.0
16705,1,fallenloki stick hockey faggot finished,39,5,0.0,0.524,0.0
16706,1,girlfriend fasho pussy ho mo pussy dont lose fasho pussy tryna get mo pussy amp end p 8230,90,18,0.124,0.0,0.0
16707,1,sometimes females fucking retarded bro swear want kick 8221,59,9,0.102,0.428,-0.8
16708,1,,0,0,0.0,0.0,0.0
16709,1,song tyga trash,15,3,0.0,0.0,0.0
16710,1,eddy murphy first celebrity spotted public durag white bitch monumental duraghistoryweek h 8230,95,13,0.0,0.257,0.08333333333333333
16711,2,every seth mcfarlene cartoon trash yall love low iq comedy,58,10,0.424,0.133,0.25
16712,1,hoes love exposing hoes twitter,31,5,0.452,0.226,0.5
16713,1,8230,4,1,0.0,0.0,0.0
16714,1,bitches still fat,17,3,0.0,0.661,0.0
16715,1,club promoter tweet fucked another niggas bitch last night lol successful nite rt tweet amp laugh w 8230,104,18,0.321,0.333,0.25
16716,1,,0,0,0.0,0.0,0.0
16717,1,yg threw pool party wore pants chucks sole purpose throwing party fuck bitches,78,13,0.248,0.339,-0.2
16718,1,girl hoe friends gon na gas cheat tall nigga abs start stroking club amp 8230,77,15,0.162,0.157,0.0
16719,1,lie bitch giving heart,22,4,0.293,0.463,0.0
16720,1,two hoes arguing bout fucking x amount money lol,48,9,0.254,0.249,0.10000000000000003
16721,1,,0,0,0.0,0.0,0.0
16722,1,omg microwave fancy bitch,25,4,0.0,0.559,0.0
16723,1,,0,0,0.0,0.0,0.0
16724,2,,0,0,0.0,0.0,0.0
16725,1,shows yall bitches imitate n wonder u say things say,52,10,0.0,0.358,0.0
16726,1,xdsmooth idk gave bitch name 8221 idk gave bitch name number 128530 anti captain sav 8230,89,16,0.054,0.529,0.0
16727,1,last bitch fucked mixed breed 8221 128175 128175 128175 128514 128514 128514,76,12,0.0,0.451,-0.19999999999999998
16728,1,1bookieg bitch rmp fuck like 8221 like 128530 128530 128530,59,10,0.273,0.399,-0.4
16729,1,black pussy remind roast beef white pussy remind cheesecake mixed girl pussy remind apple pie 128175 128175,107,17,0.0,0.0,-0.05555555555555555
16730,1,block bitch ass,15,3,0.0,1.0,0.0
16731,1,wonder mfers gon mad took bitch 128064 128514 128514,52,9,0.0,0.5,-0.625
16732,1,saying one point life deonte took cuffed bitch 128175 128175 year later fucked 128514 128514 128175,99,16,0.0,0.369,-0.3
16733,1,wish could get drunk tonight hoe ass drinkin buddy sick 128530 128530 128586 128567 1bookieg one left 128530 9992 65039 128640 128186 xdsmooth,142,23,0.087,0.298,-0.4047619047619048
16734,1,yeah bitch 128175 128175 128175 128548 128548,45,7,0.2,0.345,0.0
16735,1,,0,0,0.0,0.0,0.0
16736,1,got 50 girl got 0 still got 50 cause bitch job,46,11,0.0,0.297,0.0
16737,1,,0,0,0.0,0.0,0.0
16738,1,god damn thats one manly bitch,30,6,0.181,0.56,0.0
16739,2,8221,4,1,0.0,0.0,0.0
16740,2,hate stereotypes preconceived notions black men athletes criminals black women ghetto confined 8230,99,13,0.0,0.402,-0.37777777777777777
16741,1,,0,0,0.0,0.0,0.0
16742,1,,0,0,0.0,0.0,0.0
16743,1,,0,0,0.0,0.0,0.0
16744,1,,0,0,0.0,0.0,0.0
16745,1,love girlfriend shitting hoes 128514 128175,43,6,0.382,0.255,0.5
16746,1,kevin gates said real niggas eat booty real niggas please bitches ion get tieddd 128514 128564 128564 128564 128567 128567 128567 128567 128567 128567,150,24,0.074,0.281,0.2
16747,1,dislike weed men bless u couple times begin ta tax ya like damn pussy tryna play pothead,88,17,0.321,0.221,0.0
16748,1,tryna smoke dope bitch lol,26,5,0.292,0.396,0.8
16749,1,want money ian trippin hoes,27,5,0.245,0.0,0.0
16750,1,,0,0,0.0,0.0,0.0
16751,1,cleveland browns fans going bitch blow win week believeland gobrowns,68,10,0.244,0.244,0.8
16752,1,feel like mean girls really really loyal ones lem find bitch hurt feelings lol,78,14,0.356,0.286,0.2736111111111111
16753,1,aye least bitch hot boxed lmao,30,6,0.635,0.0,0.18333333333333335
16754,1,talk behind back hate pussy shit,32,6,0.0,0.646,-0.35000000000000003
16755,1,fucked bitch hunned times fuck bitch got mind fuckin dick,57,10,0.0,0.79,-0.5
16756,1,iggy azalea bitch 128588,24,4,0.0,0.559,0.0
16757,1,tell hoes got ta glo one day,28,7,0.0,0.0,0.0
16758,2,8221 lmaooo,11,2,0.0,0.0,0.0
16759,2,mook gon wi battle bad,22,5,0.0,0.67,-0.6999999999999998
16760,1,judges fuckin retarded,22,3,0.0,0.649,-0.8
16761,1,roses 127801 red violets blue ai gon na know yo bitch tops crew 128175,70,14,0.173,0.199,0.0
16762,2,rumours boys touring around world otra tour end welcome ho 8230,63,11,0.231,0.0,0.8
16763,1,girlfriend stop asking hoes bestfriend,38,5,0.0,0.355,0.0
16764,1,skinny still ugly stop acting like thin beautiful dumb bitch 8221 128514 128079,79,13,0.246,0.485,-0.12500000000000003
16765,1,good day 2 bitches yadirasarmiento 128536 9996,46,7,0.269,0.361,0.7
16766,1,yadirasarmiento,15,1,0.0,0.0,0.0
16767,2,dance monkey dance,18,3,0.0,0.0,-0.05
16768,1,joan rivers said gay michelle tranny perhaps death accident see clinton ron 8230,80,13,0.0,0.389,0.4166666666666667
16769,1,8221 128514,11,2,0.0,0.0,0.0
16770,1,top tier mc would publicly announce point tour sex baddest bitches cit 8230,75,13,0.108,0.234,0.25
16771,1,,0,0,0.0,0.0,0.0
16772,1,,0,0,0.0,0.0,0.0
16773,1,lightskin bitches crying ai got valentine bitch maybe read 400 unreads msgs yo 8230,83,14,0.0,0.495,-0.2
16774,1,,0,0,0.0,0.0,0.0
16775,1,,0,0,0.0,0.0,0.0
16776,1,good game cause u sit unemployed nigger ass playing day,55,10,0.269,0.446,0.14999999999999997
16777,1,lem make sure got right good pussy supposed pull bust nigga please,66,12,0.455,0.0,0.49523809523809526
16778,1,officiallyice fam stabbed person cod ghost said stab like nigger,64,10,0.12,0.639,0.0
16779,1,nigga homemade tuna salad wit saltine crackers tho,50,8,0.0,0.0,0.0
16780,1,fucked bitch cause gave boner went twice like adrien broner freckbars,69,11,0.134,0.439,-0.6
16781,1,u might faggot u pull outta pussy bust bro,42,9,0.0,0.423,0.0
16782,1,hoes getting loose move cities everybody finds hoe lol,54,9,0.231,0.19,0.3615384615384616
16783,1,relationships end bitches wan na take advice lonely ass single friends 128514 128514 128514,91,14,0.135,0.43,-0.12380952380952381
16784,1,esj got ugly hoes yeah leon students ai making better em 8221 128128 128128,75,14,0.263,0.17,-0.09999999999999998
16785,1,,0,0,0.0,0.0,0.0
16786,1,rt bitches thirsty hungarian,28,4,0.0,0.565,0.0
16787,2,official doesnt mean act like complete trash free acting like decent human,74,12,0.2,0.255,0.05902777777777778
16788,1,swear bitch talk love attitude bruh lhhatl,42,7,0.318,0.379,0.5
16789,1,hoe brittish got fuckin nerve,29,5,0.0,0.0,0.0
16790,1,hoe ai shit,11,3,0.0,0.643,-0.2
16791,1,hoe swear god boy fuckin everybody,34,6,0.288,0.164,0.0
16792,1,joke hoes ai shit looking first girl loved bitches 8230,55,10,0.311,0.383,0.25
16793,1,hoes fun till lose girl really wanted hoes,42,8,0.275,0.225,0.25
16794,1,feel like matter much hoe right nigga put place gone change,59,11,0.286,0.0,0.24285714285714285
16795,2,movie look like trash 8221 really good,38,7,0.532,0.0,0.7
16796,2,girl tweeted might ghetto u bring food outside movies u might stupid u pay fo 8230,82,16,0.0,0.304,-0.39999999999999997
16797,1,talmbout graduate next month word congrats safe food handling bitch flee th 8230,80,13,0.313,0.189,0.25
16798,1,overall bitches better stop stupid cause yall hoes stupider ya realize,70,11,0.132,0.594,-0.09999999999999998
16799,1,ion like bitches slick shit straight nd let know wassup 128129 128175,69,12,0.221,0.377,-0.08333333333333333
16800,1,say girl got 7 bodies 20 younger hoe 8221 one debate,52,11,0.0,0.0,0.0
16801,1,smack bitch bitches love hand prints ass,40,7,0.359,0.544,0.5
16802,1,got bad ass bitch bouncing dick,31,6,0.169,0.696,-0.6999999999999998
16803,1,one told military worst place bitch trying get emotional ontop babe,67,11,0.091,0.451,-0.3666666666666667
16804,2,muslim whale attacks us navy muslim tiger attacks zookeeper muslim bird attacks eiffel tower mu 8230,100,16,0.0,0.401,0.0
16805,1,ca date going little bitch everything,37,6,0.0,0.412,-0.1875
16806,1,8230,4,1,0.0,0.0,0.0
16807,1,ion like annoying 128514 thincc knows nigga supa fag dave,57,10,0.163,0.379,-0.8
16808,1,fuck bitches queen 128120 get time,34,6,0.0,0.649,-0.4
16809,2,support killing babies mock handicapped slept way harvard ditched hubby amp ki 8230,83,13,0.136,0.362,0.0
16810,2,,0,0,0.0,0.0,0.0
16811,1,please bitch belieber lt 3,26,5,0.284,0.469,0.0
16812,1,big booty bitches big booty bitches,35,6,0.0,0.661,0.0
16813,1,way tricksnipers act ugh 89 chief keef soulja boy niggers absolute sewage waste,79,13,0.0,0.337,0.0
16814,1,ima keep fuckn like love bitch 127908 128553,44,8,0.432,0.245,0.5
16815,1,glizzygang bitch,16,2,0.0,0.792,0.0
16816,2,8230,4,1,0.0,0.0,0.0
16817,1,fuck michelle obama monkey doesnt belong white house,52,8,0.0,0.333,-0.15
16818,1,fuck tranny porn hermaphrodite porn,35,5,0.0,0.467,-0.4
16819,1,got hit today back bitches dies,31,6,0.0,0.438,0.0
16820,2,honda wow thought ones luxurious interior oreolove stufoflegend,63,8,0.352,0.0,0.1
16821,2,8230,4,1,0.0,0.0,0.0
16822,2,,0,0,0.0,0.0,0.0
16823,1,bitch get dragged lmfaoo omg,28,5,0.0,0.625,0.0
16824,1,rt think twitter change bird logo badass bald eagle merica 127482 127480,72,12,0.0,0.127,0.0
16825,2,egoatizm blaztful powers u go outside ur tanks full 2 months u anti social monkey,81,15,0.0,0.173,0.08333333333333333
16826,1,sound wet pussy 128571 128166 gt gt,35,7,0.457,0.0,0.15000000000000002
16827,1,every zoo petting zoo pussy,27,5,0.0,0.0,0.0
16828,1,hoes talk shit hoes leave,25,5,0.0,0.615,-0.2
16829,1,little niggas love making girlfriends look stupid entertaining bitches real nigga would never 128175,100,14,0.27,0.373,0.04250000000000002
16830,1,female friends know referring bitches,37,5,0.31,0.39,0.0
16831,1,1stblocjeremiah ctfu hell yea yo bitch ever got,47,8,0.0,0.583,0.0
16832,1,1stblocjeremiah ctfu bitch talm bout needs respect,50,7,0.261,0.319,0.0
16833,1,1stblocjeremiah ctfu u bloody yes doe bitch ball cracked hot dog dat bitch,74,13,0.127,0.495,-0.275
16834,1,dis bitch wan na smoke weed,27,6,0.0,0.432,-0.2
16835,1,good pussy pussy makes really think bout making breakfast pussy makes think father,82,13,0.195,0.0,0.44999999999999996
16836,1,thick get pregnant gon na become fat gon na nigga big bitch,59,12,0.0,0.257,0.01111111111111109
16837,2,8230,4,1,0.0,0.0,0.0
16838,1,gimmmmmie hoodrat bitch,23,3,0.0,0.655,0.0
16839,2,,0,0,0.0,0.0,0.0
16840,1,fucking bitches throwing thots,30,4,0.0,0.583,-0.6
16841,1,pussy a1 quote 15 boosie quotes,31,6,0.0,0.0,0.0
16842,1,trash cowboys,13,2,0.0,0.0,0.0
16843,1,retarded say birdmsn go hard,28,5,0.0,0.63,-0.5458333333333334
16844,1,timeline boring hoes right probably getting fucked planning,59,8,0.0,0.528,-0.4380952380952381
16845,1,,0,0,0.0,0.0,0.0
16846,1,,0,0,0.0,0.0,0.0
16847,1,,0,0,0.0,0.0,0.0
16848,1,sex bitch want decks bitch,26,5,0.119,0.697,0.0
16849,1,pussy boy want war,18,4,0.181,0.542,0.0
16850,1,tyga used good got swag fag shit,32,7,0.213,0.493,0.24999999999999997
16851,1,,0,0,0.0,0.0,0.0
16852,1,yes mimi bitch yo dumb ass got played,37,8,0.273,0.567,-0.375
16853,1,undercover hoes,15,2,0.0,0.0,0.0
16854,1,never met faithfull bitch,25,4,0.506,0.0,0.0
16855,1,different slut bitch slut sleep anyone bitch sleep anyone 8230,62,10,0.0,0.717,0.0
16856,1,really hate attention seeking hoes hope die,43,7,0.196,0.534,-0.8
16857,1,hoe give number another nigga got man,37,7,0.178,0.0,0.0
16858,1,dick riding praising hoes half miami feel like celebs social media shit,71,12,0.287,0.33,-0.11111111111111112
16859,1,hoes wan na tweet talk equality hope solo better never see family go prison never 8230,86,16,0.262,0.149,0.15
16860,1,,0,0,0.0,0.0,0.0
16861,1,harlancoben philwotg bitches,28,3,0.0,0.661,0.0
16862,1,even delete typos bitch,23,4,0.0,0.559,0.0
16863,2,,0,0,0.0,0.0,0.0
16864,1,beat deserves hennessey bad bitch amp bag weed holy trinity,59,10,0.0,0.477,-0.6999999999999998
16865,1,hate bitches laughing teeth shit scary fuck witness like cover mouth hoe,72,12,0.199,0.626,-0.475
16866,1,monday bitch keep ass face,26,5,0.0,0.709,0.0
16867,1,tuesday bitch man aint even hit yet finger pop pussy sit get kitty wet,70,14,0.0,0.226,-0.1
16868,1,im pimp tho limp hoe,20,5,0.0,0.0,-0.2
16869,1,fact hoes gettin pregnant wit ring ya finger 128514 128514 128514 128514 128514 128514,86,14,0.0,0.0,0.3333333333333333
16870,1,tramp ho slut,13,3,0.0,0.655,0.0
16871,1,straight dudes know dick small,30,5,0.232,0.402,-0.024999999999999994
16872,2,could anywhere earth right know would yankees stadium,53,8,0.0,0.0,0.2857142857142857
16873,1,open beer finish known little bitch,35,6,0.0,0.412,-0.09375
16874,2,,0,0,0.0,0.0,0.0
16875,1,zzachbarness agrisbhy whiteboicoleman help gma move bitch,57,7,0.235,0.33,0.0
16876,2,,0,0,0.0,0.0,0.0
16877,1,homsec lyndag1963 honey pot harf state dept version pussy paltrow,65,10,0.0,0.0,0.0
16878,1,maury 65 years old still exposing hoes 128175,45,8,0.0,0.231,0.1
16879,1,hoes acting amp know imma let em,32,7,0.0,0.0,0.0
16880,1,8221,4,1,0.0,0.0,0.0
16881,1,someone claims bad bitch get offended easily,44,7,0.163,0.633,-0.13333333333333325
16882,1,,0,0,0.0,0.0,0.0
16883,1,yesallmen hoes ai loyal,23,4,0.508,0.0,0.3333333333333333
16884,2,,0,0,0.0,0.0,0.0
16885,1,,0,0,0.0,0.0,0.0
16886,2,day 1941 yankees joe dimaggio goes 0 3 walk vs cleveland indians end 56 game hitting streak,91,17,0.0,0.0,-0.4
16887,1,savanigga sav fag,17,3,0.0,0.608,0.0
16888,1,eddy teezy get pussy know always talking shit never taken anyone girl eit 8230,78,14,0.0,0.217,-0.2
16889,1,,0,0,0.0,0.0,0.0
16890,1,trust hoes ai loyal,19,4,0.762,0.0,0.3333333333333333
16891,1,lol favorite line tho gt rt say ratchet pussy juicy j cant,58,12,0.497,0.0,0.65
16892,1,got ta grow food sex go hand n hand,35,9,0.516,0.0,0.0
16893,2,,0,0,0.0,0.0,0.0
16894,1,going candace halloween lmao ugly bitch,39,6,0.279,0.507,-0.04999999999999999
16895,1,goes baby hoe love fuck hate need fuck eve 8230,47,10,0.201,0.512,-0.275
16896,1,main bitch amp side bitch mad could give 2 fucks,48,10,0.0,0.735,-0.22916666666666669
16897,1,mygoalfor2012 unhoe bitches,27,3,0.0,0.661,0.0
16898,1,rickie shitstache amp rest pussies better enjoy back injury 2015 nothing birdie putts 8230,90,14,0.307,0.141,0.3
16899,1,8230,4,1,0.0,0.0,0.0
16900,1,hoes getting pregnant put shit like shaqualidaemommy barackeishamommy ig bio 8230,81,11,0.166,0.238,0.06666666666666665
16901,1,8221 128553 128514 9996 65039 tf 8221,37,7,0.0,0.0,0.0
16902,1,hoe talking man problem fact hoes feel welcomed reflects acts behi 8230,71,12,0.159,0.179,0.0
16903,1,fat bitches rapist 8221 128557 128557 128557,44,7,0.0,0.638,0.0
16904,1,bitches marrying niggas got life sentences jail 128530 128530 128530 8221 stupid,80,12,0.063,0.513,-0.44999999999999996
16905,1,lmao niggas act like lil bitches,32,6,0.435,0.429,0.6
16906,1,,0,0,0.0,0.0,0.0
16907,2,8230,4,1,0.0,0.0,0.0
16908,2,8230,4,1,0.0,0.0,0.0
16909,1,im fucking done sprint fucking hate guys insurance policy trash omg square fuck,79,13,0.0,0.405,-0.6
16910,1,get trash ass niggas outta stadium 128514 128514 128514,55,9,0.0,0.457,0.0
16911,1,thoughtsofrandy stop following bad bitches ya wo get spammed,60,9,0.0,0.615,-0.3499999999999999
16912,1,green azz niggas amp yall new bitches condone dat sucka activity dat keep doin,78,14,0.0,0.344,-0.03181818181818183
16913,1,burn bridges tf look like holding grudge lil bitch shit happens fine,68,12,0.218,0.376,0.10833333333333334
16914,1,go back forth girl youre bitch let disrespect youre bitch lol,61,11,0.139,0.515,0.4
